label,is_right_hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
UP,1,0.487558513879776,0.649795413017273,4.324227802499081e-07,0.46181586384773254,0.6681652069091797,-0.03064996935427189,0.4406021237373352,0.6612987518310547,-0.06741606444120407,0.42954203486442566,0.6577194929122925,-0.09647276997566223,0.43530189990997314,0.6662572026252747,-0.12570859491825104,0.4428947865962982,0.5300723910331726,-0.11457030475139618,0.4231777787208557,0.5314297676086426,-0.1593179553747177,0.4223606288433075,0.557477593421936,-0.18069764971733093,0.42580536007881165,0.564409613609314,-0.19149503111839294,0.4763721525669098,0.5121212005615234,-0.11313768476247787,0.46007204055786133,0.5626834034919739,-0.15783390402793884,0.4562235474586487,0.6390863060951233,-0.16927137970924377,0.45849132537841797,0.686489999294281,-0.179615318775177,0.5101667642593384,0.5308862328529358,-0.10974535346031189,0.4927094578742981,0.5894851684570312,-0.14558322727680206,0.4834638833999634,0.659193217754364,-0.15094737708568573,0.4825534522533417,0.6972467303276062,-0.15413522720336914,0.5395721197128296,0.5645244121551514,-0.10685645788908005,0.5267469882965088,0.60567307472229,-0.1302698701620102,0.517217218875885,0.6465240120887756,-0.13494321703910828,0.5161203145980835,0.668530285358429,-0.13998228311538696
UP,1,0.49198904633522034,0.8226796388626099,-3.7814191955476417e-07,0.4494408071041107,0.7510613203048706,-0.015155931003391743,0.421963632106781,0.6506868004798889,-0.027288833633065224,0.41718989610671997,0.5641818046569824,-0.04332466050982475,0.4275592863559723,0.492741197347641,-0.059113770723342896,0.468472957611084,0.5269854664802551,-0.0033098116982728243,0.45659950375556946,0.41205689311027527,-0.027945177629590034,0.45356816053390503,0.33520054817199707,-0.0437033586204052,0.4523850679397583,0.271022230386734,-0.054924070835113525,0.5034927129745483,0.5347901582717896,-0.011484229005873203,0.45771732926368713,0.49721089005470276,-0.05775845795869827,0.43758711218833923,0.5967584848403931,-0.06792616844177246,0.43380486965179443,0.6684609055519104,-0.06256747245788574,0.5349544882774353,0.558885395526886,-0.023553000763058662,0.48270362615585327,0.5309084057807922,-0.06536801904439926,0.4698231816291809,0.6285651922225952,-0.05474213510751724,0.4721986949443817,0.6907281875610352,-0.03541649878025055,0.5642485618591309,0.5991178750991821,-0.037634413689374924,0.5158112645149231,0.575927734375,-0.06303481012582779,0.5051953196525574,0.6354352235794067,-0.05437677726149559,0.5131397247314453,0.6712503433227539,-0.0402175635099411
UP,1,0.4937722682952881,0.8200225830078125,-3.74853897255889e-07,0.4494607746601105,0.7492363452911377,-0.01573670282959938,0.4197343587875366,0.6508015990257263,-0.028474444523453712,0.4136587977409363,0.5648173093795776,-0.044860124588012695,0.42477020621299744,0.4938656687736511,-0.061114128679037094,0.4670191705226898,0.5229742527008057,-0.00614378834143281,0.4560719430446625,0.4085196256637573,-0.03229315206408501,0.45302051305770874,0.33160799741744995,-0.04974481090903282,0.4517074525356293,0.2666296362876892,-0.062047459185123444,0.5027704238891602,0.5309363007545471,-0.014234629459679127,0.4562058746814728,0.49663475155830383,-0.06136152893304825,0.4348528981208801,0.5944761633872986,-0.07241569459438324,0.4303717315196991,0.6658145189285278,-0.06794828921556473,0.5343363285064697,0.5557374954223633,-0.026142677292227745,0.48271483182907104,0.5302468538284302,-0.06870908290147781,0.4692373275756836,0.6265637278556824,-0.058526135981082916,0.4708506166934967,0.6902952790260315,-0.03949412703514099,0.5638437867164612,0.5959722995758057,-0.04007947817444801,0.5152286291122437,0.5721139907836914,-0.06625352054834366,0.5044814944267273,0.6305923461914062,-0.057532329112291336,0.5115674734115601,0.6684098839759827,-0.04314582049846649
UP,1,0.5004757642745972,0.8106948137283325,-3.6618692433876276e-07,0.45734715461730957,0.7445687055587769,-0.016147583723068237,0.42816054821014404,0.6482986807823181,-0.029396435245871544,0.42373281717300415,0.564286470413208,-0.04582546278834343,0.4405600428581238,0.5005362629890442,-0.061885226517915726,0.4747351408004761,0.5236498117446899,-0.008169479668140411,0.4636402428150177,0.4072840213775635,-0.03392394259572029,0.46129894256591797,0.3319697976112366,-0.05055120587348938,0.46074482798576355,0.26773807406425476,-0.062427736818790436,0.5101182460784912,0.5305400490760803,-0.015607072971761227,0.46682673692703247,0.49626031517982483,-0.06208303943276405,0.4502160847187042,0.5962838530540466,-0.07205193489789963,0.448788046836853,0.6680160760879517,-0.06708177924156189,0.5416070818901062,0.553620457649231,-0.02675602026283741,0.4925805628299713,0.5306744575500488,-0.06804095208644867,0.48150473833084106,0.6273181438446045,-0.05738691985607147,0.48450085520744324,0.6883219480514526,-0.038558632135391235,0.5709754228591919,0.5916512608528137,-0.03995168209075928,0.5248382091522217,0.5701546669006348,-0.06456397473812103,0.5150105953216553,0.629473090171814,-0.05567740648984909,0.5223037600517273,0.6642829179763794,-0.04178166016936302
UP,1,0.7306002378463745,0.8096318244934082,-6.783291439660388e-08,0.6931355595588684,0.7595487236976624,-0.01567579247057438,0.6740031242370605,0.6760693788528442,-0.0232875794172287,0.6811867952346802,0.6000154614448547,-0.03255477547645569,0.703224778175354,0.5523312091827393,-0.041242096573114395,0.6877400875091553,0.6088193655014038,-0.00615250039845705,0.6859092116355896,0.5099821090698242,-0.022932590916752815,0.688576877117157,0.4475833773612976,-0.032850541174411774,0.6913291811943054,0.3936261832714081,-0.039528679102659225,0.716580867767334,0.621154248714447,-0.009759427048265934,0.7227011919021606,0.5696965456008911,-0.04608903080224991,0.719143807888031,0.6387419104576111,-0.05490792170166969,0.7149495482444763,0.7003978490829468,-0.049844563007354736,0.7440879344940186,0.6405163407325745,-0.0159202441573143,0.7477821707725525,0.6095854640007019,-0.04931088909506798,0.7381776571273804,0.679790735244751,-0.04430199787020683,0.7303539514541626,0.7294478416442871,-0.02982589229941368,0.7703394889831543,0.6669716835021973,-0.023531656712293625,0.7717140316963196,0.6361724138259888,-0.0426764078438282,0.7606080174446106,0.6820134520530701,-0.03636407107114792,0.7523612976074219,0.7171543836593628,-0.02533618174493313
UP,1,0.7327845692634583,0.791759729385376,-4.805158582144031e-08,0.6948834657669067,0.7398822903633118,-0.01640993170440197,0.6761430501937866,0.6598799228668213,-0.024815533310174942,0.6840860247612,0.5865638256072998,-0.03456263616681099,0.7040053009986877,0.5389942526817322,-0.043556470423936844,0.687737762928009,0.5892859697341919,-0.007739925291389227,0.6858449578285217,0.49321579933166504,-0.025409972295165062,0.6890023350715637,0.43195298314094543,-0.03676809370517731,0.6920624375343323,0.37853533029556274,-0.04432743042707443,0.7169479727745056,0.6022306680679321,-0.010868867859244347,0.725670337677002,0.5558270215988159,-0.04780105873942375,0.7225746512413025,0.6229603886604309,-0.05811705440282822,0.7166747450828552,0.6850053071975708,-0.05426384508609772,0.7444639801979065,0.6217353940010071,-0.016449222341179848,0.7505984902381897,0.5953320264816284,-0.04998360574245453,0.7414454817771912,0.663774311542511,-0.04621047526597977,0.731814980506897,0.7141046524047852,-0.03277921676635742,0.7696155905723572,0.6480748653411865,-0.023495430126786232,0.7739390730857849,0.6204679608345032,-0.04324100539088249,0.7633923888206482,0.6668849587440491,-0.03750326856970787,0.7532840967178345,0.7032406330108643,-0.02674120105803013
UP,1,0.7367718815803528,0.731804609298706,-9.077045604044542e-08,0.7022251486778259,0.6803252696990967,-0.01675608940422535,0.683050811290741,0.5924506187438965,-0.024911751970648766,0.6903181076049805,0.5126790404319763,-0.03438741713762283,0.7165166735649109,0.4620245695114136,-0.043030817061662674,0.6957911849021912,0.524636447429657,-0.004617153666913509,0.6929948329925537,0.42997583746910095,-0.022238003090023994,0.6971875429153442,0.36988285183906555,-0.03248361125588417,0.7028899788856506,0.3185731768608093,-0.03911704197525978,0.7250800132751465,0.5350419282913208,-0.007661445997655392,0.7351434230804443,0.48455336689949036,-0.04462693631649017,0.7307837605476379,0.5596754550933838,-0.05296841636300087,0.7249330282211304,0.6202771067619324,-0.04716026782989502,0.7536190152168274,0.5536413192749023,-0.013702793046832085,0.7615007758140564,0.5195580124855042,-0.048769064247608185,0.7509607672691345,0.594673752784729,-0.04290611296892166,0.7415307760238647,0.6431722044944763,-0.027295855805277824,0.7810561060905457,0.5797277688980103,-0.02114381082355976,0.7859166860580444,0.5445584654808044,-0.041892487555742264,0.7741606831550598,0.5957122445106506,-0.03512318432331085,0.7641906142234802,0.6310915350914001,-0.023386258631944656
UP,1,0.7472450733184814,0.7186314463615417,-9.682314328074426e-08,0.7098759412765503,0.6529245376586914,-0.016085417941212654,0.6927801370620728,0.5627101063728333,-0.025146793574094772,0.7041187286376953,0.4816890358924866,-0.0363616906106472,0.7305459976196289,0.43133682012557983,-0.046827588230371475,0.7039561867713928,0.4971149265766144,-0.0024287900887429714,0.6939467787742615,0.3990757465362549,-0.02000248059630394,0.6904594898223877,0.3351753354072571,-0.031256452202796936,0.6900522708892822,0.27916258573532104,-0.039345450699329376,0.7364163398742676,0.5067508816719055,-0.006915864069014788,0.7455150485038757,0.4491393566131592,-0.04428805783390999,0.7394267320632935,0.5248774290084839,-0.05398092791438103,0.7338076829910278,0.5910528302192688,-0.04951852560043335,0.7678042054176331,0.5268285274505615,-0.014444215223193169,0.7728856801986694,0.48396599292755127,-0.0491228923201561,0.7594420909881592,0.5596747398376465,-0.04334680363535881,0.7506726384162903,0.6178188920021057,-0.028145309537649155,0.7977216243743896,0.555558979511261,-0.023594332858920097,0.7987514734268188,0.5163682699203491,-0.043523818254470825,0.7844201326370239,0.5636980533599854,-0.0366344153881073,0.7754693627357483,0.604361891746521,-0.025189651176333427
UP,1,0.7431241273880005,0.7492787837982178,-1.290274553866766e-07,0.7071667313575745,0.6887876391410828,-0.016530029475688934,0.6879960894584656,0.6013116836547852,-0.025635607540607452,0.696735143661499,0.5214612483978271,-0.03655863180756569,0.7266622185707092,0.47920265793800354,-0.04681368172168732,0.7026985287666321,0.5369508266448975,-0.0043905931524932384,0.693019449710846,0.4400738477706909,-0.022090543061494827,0.6887052059173584,0.37869372963905334,-0.03266793489456177,0.6862370371818542,0.32644784450531006,-0.04008818045258522,0.7334147691726685,0.5477878451347351,-0.008409419097006321,0.737662672996521,0.4889114797115326,-0.046722348779439926,0.7306374907493591,0.5632215142250061,-0.05606947839260101,0.7246260643005371,0.628143846988678,-0.05061569809913635,0.7625245451927185,0.5684524178504944,-0.015356871299445629,0.7633702754974365,0.5294591784477234,-0.05088023841381073,0.7511051297187805,0.6042289137840271,-0.04557209461927414,0.7430946826934814,0.6583950519561768,-0.029929667711257935,0.7902126908302307,0.5975706577301025,-0.023822607472538948,0.789604663848877,0.5632677674293518,-0.043797191232442856,0.776715874671936,0.6090329885482788,-0.03741007670760155,0.7686038613319397,0.6442101001739502,-0.02608402818441391
UP,1,0.723233699798584,0.9032258987426758,-1.5351031379395863e-07,0.6881345510482788,0.8433243036270142,-0.015520558692514896,0.6703872680664062,0.7538983821868896,-0.024020114913582802,0.6808530688285828,0.6771146655082703,-0.03433794528245926,0.7072955965995789,0.6404601335525513,-0.0444483645260334,0.6910041570663452,0.6862100958824158,-0.00880313478410244,0.6825312972068787,0.5862933993339539,-0.02680881880223751,0.6794119477272034,0.5233216881752014,-0.03837156295776367,0.677496612071991,0.4694800078868866,-0.046877421438694,0.7214376330375671,0.6977512836456299,-0.013100306503474712,0.7218917608261108,0.6461818218231201,-0.0497940368950367,0.7140786051750183,0.7168504595756531,-0.05864010751247406,0.7079920768737793,0.7800441980361938,-0.054369330406188965,0.7496374845504761,0.7194661498069763,-0.019877906888723373,0.7462403178215027,0.6837189793586731,-0.052916668355464935,0.7330924272537231,0.7539936304092407,-0.046791885048151016,0.7248719930648804,0.809876561164856,-0.03230070695281029,0.7758653163909912,0.7499950528144836,-0.028326813131570816,0.7723378539085388,0.7166294455528259,-0.04790838807821274,0.7568207383155823,0.7597086429595947,-0.041670285165309906,0.7469696998596191,0.7979605793952942,-0.031138019636273384
UP,1,0.7040664553642273,0.9245606064796448,-1.5040090772799886e-07,0.6703428030014038,0.8573796153068542,-0.013983712531626225,0.6534289717674255,0.7645534873008728,-0.021866651251912117,0.6655104160308838,0.6882811188697815,-0.031717780977487564,0.6955490112304688,0.6560421586036682,-0.04115641117095947,0.677280068397522,0.6958443522453308,-0.005603496450930834,0.6694831848144531,0.597845196723938,-0.02256910502910614,0.6669418215751648,0.5355668067932129,-0.03470743075013161,0.6670089364051819,0.48158732056617737,-0.04406442865729332,0.706477165222168,0.7070090770721436,-0.01036260835826397,0.7092221975326538,0.6648727655410767,-0.0453086793422699,0.6979755759239197,0.7396624088287354,-0.0541616715490818,0.6899152398109436,0.803992509841919,-0.05031851306557655,0.7336612343788147,0.7309856414794922,-0.01757093146443367,0.7313165068626404,0.7000288367271423,-0.04849298298358917,0.714286744594574,0.7713057398796082,-0.04193751886487007,0.7061919569969177,0.8285555839538574,-0.02782384678721428,0.7582279443740845,0.7662395238876343,-0.026493266224861145,0.7529319524765015,0.738501787185669,-0.04545445367693901,0.7348583340644836,0.7839315533638,-0.03932756185531616,0.7271507382392883,0.8243530988693237,-0.02894045040011406
UP,1,0.6916419267654419,0.9054508209228516,-1.7315880995738553e-07,0.656641960144043,0.8374464511871338,-0.014509886503219604,0.6395657658576965,0.7438263297080994,-0.0234969649463892,0.6519291996955872,0.6678336262702942,-0.034562647342681885,0.6818477511405945,0.6309288144111633,-0.04542180523276329,0.6660649180412292,0.6788288950920105,-0.007851792499423027,0.6613137722015381,0.5761653780937195,-0.026710329577326775,0.6581730246543884,0.5112459063529968,-0.03927813097834587,0.6567789316177368,0.45519229769706726,-0.04857449233531952,0.6959194540977478,0.6960297226905823,-0.013422845862805843,0.6948213577270508,0.6412615180015564,-0.05110933631658554,0.6814903020858765,0.7179290652275085,-0.059688277542591095,0.6741350889205933,0.7851464748382568,-0.05487848073244095,0.7233719229698181,0.7235074639320374,-0.021554624661803246,0.7175564765930176,0.6806724071502686,-0.055385738611221313,0.7009469270706177,0.7550067901611328,-0.04725925251841545,0.694101095199585,0.8139612674713135,-0.031147131696343422,0.7489288449287415,0.7599529027938843,-0.03130766376852989,0.7430817484855652,0.71638023853302,-0.05140691623091698,0.7261226773262024,0.7637729644775391,-0.04318320006132126,0.7194278836250305,0.8064291477203369,-0.030981596559286118
UP,1,0.6424001455307007,0.8373584747314453,-1.6554392345824454e-07,0.6050307750701904,0.773711085319519,-0.01739700883626938,0.5856046676635742,0.6812722086906433,-0.02816596068441868,0.5930666327476501,0.5992182493209839,-0.040740229189395905,0.6229451298713684,0.5549871325492859,-0.05270941182971001,0.6106036305427551,0.6109820008277893,-0.01077607274055481,0.6036903858184814,0.5014509558677673,-0.03288405016064644,0.6004644632339478,0.4332923889160156,-0.046190787106752396,0.5997864007949829,0.3758885860443115,-0.0553756058216095,0.6423140168190002,0.6291683316230774,-0.01610475778579712,0.6404492259025574,0.5691478252410889,-0.05900472402572632,0.6281103491783142,0.6504948735237122,-0.0683988630771637,0.6217948794364929,0.7189337015151978,-0.06266601383686066,0.672480046749115,0.6574746966362,-0.02445540763437748,0.6671883463859558,0.6154175996780396,-0.06320986896753311,0.6508839726448059,0.6935229897499084,-0.055130429565906525,0.6439904570579529,0.7488876581192017,-0.037403807044029236,0.7023695707321167,0.6947475671768188,-0.03447328880429268,0.6961708664894104,0.6498109698295593,-0.05603323131799698,0.6794845461845398,0.6967746019363403,-0.04721728339791298,0.6723299026489258,0.734545886516571,-0.03403397276997566
